Name;Projectedarea;Feretdimater;MajorAxisLenght;MinorAxislenght;Perimeter;Shapefactor;Compactness;Elongation;Roundness;Shapeindex;Geo.meandia.;Kuresellik;Surfacearea;Volume;Projectedarea2;Feretdimater3;MajorAxisLenght4;MinorAxislenght5;Perimeter6;Shapefactor7;Compactness8;Elongation9;Roundness10;L;a;b
DeveDisi;276.7344033;18.77096656;23.97710103;14.60135457;65.42395456;0.812455222;15.46715472;0.980152232;0.612886835;1.295472088;19.45490068;81.13950327;1189.070328;3855.540853;246.7974333;17.72659729;24.46262962;12.5541479;63.85448191;0.760619984;16.52122068;1.948569495;0.525103417;39.75;17.64;21.27
DeveDisi;231.6170327;17.17276813;21.22759163;13.66778828;59.92940569;0.810401835;15.50634521;0.961397532;0.654454609;1.227466911;18.03123177;84.94242815;1021.410451;3069.548097;222.5114641;16.83182685;22.07993148;12.50770822;59.52123701;0.789256847;15.92177585;1.765305929;0.581122156;44.48;16.78;26.17
DeveDisi;233.7421263;17.2513686;21.84328061;13.78884697;60.01396324;0.815534313;15.40875768;0.960713078;0.623751705;1.251112091;18.221443;83.41898513;1043.073807;3167.71832;219.466019;16.71624402;22.73652885;12.18165438;59.37786135;0.782218436;16.0650402;1.866456571;0.540542003;45.84;16.69;28.8
DeveDisi;258.988964;18.15915721;22.53939881;14.2283852;62.48608531;0.833536242;15.07597388;0.966963804;0.649093243;1.241883266;18.96792826;84.15454391;1130.288484;3573.205148;245.7693531;17.68963706;23.30945451;12.98928535;62.78806767;0.783399617;16.04081791;1.794514008;0.575935689;46.89;16.36;28.45
DeveDisi;265.491387;18.38570458;23.1464834;14.42804044;63.67590028;0.822829991;15.2721349;0.977175972;0.630944101;1.262200256;19.2395173;83.12069256;1162.887895;3728.900296;248.8535936;17.80028753;23.68711887;12.98928535;63.47454847;0.776165867;16.19031594;1.823589077;0.564715779;44.76;16.61;26.56
DeveDisi;299.9106371;19.5411894;25.77755303;14.6770387;69.05880129;0.790248467;15.90179689;0.972102651;0.574670597;1.271017085;21.25341112;82.44929648;1419.079715;5026.714101;303.4000357;19.65453951;26.51731583;14.04477155;69.94882165;0.779228245;16.12668779;1.888056045;0.549372594;43.96;16.97;26.36
DeveDisi;247.7277846;17.75997781;23.48573683;13.08388668;62.83457405;0.788473737;15.93758933;1.005697369;0.57184302;1.288191377;19.30127492;82.18296517;1170.365468;3764.924276;243.0924651;17.59303668;23.35268794;13.11042964;62.47572217;0.782634146;16.05650697;1.781229799;0.567555362;48.32;15.16;29.01
DeveDisi;246.16575;17.70389696;22.02710524;13.57377716;61.54665637;0.81663608;15.38796892;0.945661347;0.645986229;1.227473841;18.62741781;84.56589102;1090.07108;3384.201575;232.1327426;17.19187563;23.29280489;12.59733713;61.52468775;0.770632694;16.30656305;1.84902608;0.544757615;46.43;15.85;28.69
DeveDisi;234.3051852;17.27213442;21.95276727;13.62786281;59.98126234;0.818390465;15.3549817;0.99664274;0.619033053;1.291663319;17.95205866;81.77583462;1012.460347;3029.291255;208.7778649;16.30411707;22.02671668;11.96475298;58.16227332;0.775553157;16.20310678;1.840967108;0.547892563;45.71;16.73;27.99
DeveDisi;251.6873606;17.90134912;22.32889694;13.62253058;61.81619814;0.827688055;15.18249603;0.964934507;0.642742997;1.271384498;18.36361853;82.24149445;1059.414789;3242.448174;228.2531948;17.04760962;23.14032379;11.98500135;60.98158261;0.771310683;16.29222943;1.930773566;0.542735822;46.47;16.18;28.7
DeveDisi;248.8175762;17.79899934;21.67089083;14.20283132;61.15192157;0.836124025;15.02931412;0.995373674;0.674587069;1.281162904;17.85196011;82.37760159;1001.201107;2978.90037;215.5864712;16.56783693;21.7716134;12.05841829;58.76716827;0.784443808;16.01946563;1.805511543;0.579096262;46.86;16.77;28.6
DeveDisi;247.7459478;17.76062887;22.3865766;14.06855751;61.97970265;0.810433616;15.50573713;0.944915301;0.629421646;1.248980075;18.61199139;83.13906913;1088.266328;3375.800588;227.0699327;17.0033649;23.69162248;12.15614971;61.27993019;0.75985893;16.5377679;1.948941322;0.515086906;45.81;15.31;27.02
DeveDisi;235.885383;17.33027979;22.12870701;13.41021142;60.21810322;0.817441628;15.37280483;0.962774915;0.613337386;1.269860102;18.20764155;82.28063911;1041.494296;3160.525805;216.5563582;16.60506305;22.98429951;11.86789715;60.22751386;0.750223961;16.75015897;1.936678352;0.521937956;46.34;16.05;27.88
DeveDisi;222.880537;16.84578029;21.95276727;13.09498766;58.79144736;0.810314678;15.50801308;0.97073308;0.588849193;1.292655133;17.79513291;81.06100108;994.8371118;2950.543105;204.0060211;16.11671596;22.61462776;11.35076132;58.67158449;0.744727199;16.87379034;1.992344578;0.507895756;47.07;15.55;28.91
DeveDisi;232.8884562;17.21983716;21.63272194;13.71819373;59.25158396;0.833600366;15.07481418;0.985943941;0.633630554;1.277084725;17.82749721;82.40986622;998.459056;2966.671006;210.0581156;16.35403007;21.94112774;11.93716008;58.34524108;0.775422595;16.20583497;1.838052569;0.555561394;45.68;17.39;28.12
DeveDisi;228.057047;17.04028317;21.57849872;13.3484426;59.33053092;0.814135873;15.43522529;0.967409731;0.623607787;1.262040858;17.88739828;82.8945448;1005.180049;2996.675982;213.4915154;16.48714165;22.30543897;11.89075774;58.39303296;0.786807367;15.97134337;1.875863546;0.54634825;48.96;14.78;28.99
DeveDisi;284.6353921;19.03704381;26.0697208;13.38580948;68.06751571;0.772002957;16.2776198;0.985406728;0.533244796;1.359199158;20.173947;77.3845917;1278.589863;4299.034022;252.9465166;17.9460722;26.45579745;11.90461596;66.55261325;0.717642814;17.51061999;2.22231423;0.460147932;43.81;16.74;26.5
DeveDisi;245.1849376;17.66859243;23.0253215;13.0748602;62.30903564;0.793599876;15.83464286;0.952503586;0.588833983;1.26136348;19.00624741;82.54498164;1134.859931;3594.90477;241.7540212;17.54453704;24.17347487;12.33514754;63.91627172;0.743636506;16.89853915;1.959723206;0.526751796;47.57;15.55;27.61
DeveDisi;232.6886611;17.21244913;22.13568269;13.27612976;59.86961448;0.815778324;15.40414871;0.962371929;0.604644163;1.21062725;19.04512608;86.03812383;1139.507558;3617.010854;236.6718135;17.35914491;23.00117244;13.56777591;61.65986362;0.782260287;16.06418071;1.695279506;0.569583076;45.92;15.82;27.13
DeveDisi;246.0749341;17.70063098;23.56179075;12.84855081;62.3879826;0.794466075;15.81737851;0.975133149;0.564366561;1.285685326;19.22959274;81.6134603;1161.68847;3723.132695;240.2603952;17.49025547;24.16263952;12.48986057;63.04682315;0.759566208;16.54414122;1.934580405;0.523966985;47.67;15.89;29.58
DeveDisi;246.8377882;17.72804651;21.31426224;14.48646016;60.81697799;0.838632788;14.98435405;0.967693676;0.691801536;1.198078684;18.53103611;86.94195418;1078.819804;3331.941458;246.6228536;17.72032646;22.02583602;13.55490257;61.42330585;0.82144182;15.29794358;1.62493503;0.647260346;45.37;16.13;26.29
